departure_code,arrival_code,pos_provider_code,route_type,direct_flight_only,allowed_inbound_days,allowed_outbound_days,sum_of_oneway
FLL,BGA,theflightsfare.co.uk,airport,false,*,*,false
MIA,BGA,theflightsfare.co.uk,airport,false,*,*,false
LAX,GGT,theflightsfare.co.uk,airport,false,*,*,false
LAX,SKB,theflightsfare.co.uk,airport,false,*,*,false
LAX,QRO,theflightsfare.co.uk,airport,false,*,*,false
LGA,GIG,theflightsfare.co.uk,airport,false,*,*,false
LGA,EZE,theflightsfare.co.uk,airport,false,*,*,false
LGA,KIN,theflightsfare.co.uk,airport,false,*,*,false
LGA,SLU,theflightsfare.co.uk,airport,false,*,*,false
LGA,SVD,theflightsfare.co.uk,airport,false,*,*,false
LGA,GND,theflightsfare.co.uk,airport,false,*,*,false
LGA,CUR,theflightsfare.co.uk,airport,false,*,*,false
LGA,CLO,theflightsfare.co.uk,airport,false,*,*,false
LGA,PEI,theflightsfare.co.uk,airport,false,*,*,false
LGA,SLP,theflightsfare.co.uk,airport,false,*,*,false
LGA,AGU,theflightsfare.co.uk,airport,false,*,*,false
LGA,MZT,theflightsfare.co.uk,airport,false,*,*,false
LGA,YWG,theflightsfare.co.uk,airport,false,*,*,false
LGA,YEG,theflightsfare.co.uk,airport,false,*,*,false
MIA,SVD,theflightsfare.co.uk,airport,false,*,*,false
MSP,GGT,theflightsfare.co.uk,airport,false,*,*,false
MSP,SKB,theflightsfare.co.uk,airport,false,*,*,false
MSP,QRO,theflightsfare.co.uk,airport,false,*,*,false
ATL,MAR,theflightsfare.co.uk,airport,false,*,*,false
AUS,MAR,theflightsfare.co.uk,airport,false,*,*,false
MCO,MAR,theflightsfare.co.uk,airport,false,*,*,false
TPA,MAR,theflightsfare.co.uk,airport,false,*,*,false
FLL,MAR,theflightsfare.co.uk,airport,false,*,*,false
MIA,MAR,theflightsfare.co.uk,airport,false,*,*,false
SDQ,MAR,theflightsfare.co.uk,airport,false,*,*,false
MCO,GIG,theflightsfare.co.uk,airport,false,*,*,false
MCO,EZE,theflightsfare.co.uk,airport,false,*,*,false
MCO,TGU,theflightsfare.co.uk,airport,false,*,*,false
MCO,KIN,theflightsfare.co.uk,airport,false,*,*,false
ORD,SVD,theflightsfare.co.uk,airport,false,*,*,false
SDQ,GGT,theflightsfare.co.uk,airport,false,*,*,false
SDQ,GND,theflightsfare.co.uk,airport,false,*,*,false
SDQ,GRU,theflightsfare.co.uk,airport,false,*,*,false
SDQ,GUA,theflightsfare.co.uk,airport,false,*,*,false
SDQ,HAV,theflightsfare.co.uk,airport,false,*,*,false
SDQ,HOG,theflightsfare.co.uk,airport,false,*,*,false
SDQ,HUX,theflightsfare.co.uk,airport,false,*,*,false
SDQ,KIN,theflightsfare.co.uk,airport,false,*,*,false
SDQ,LIM,theflightsfare.co.uk,airport,false,*,*,false
SDQ,LIR,theflightsfare.co.uk,airport,false,*,*,false
SDQ,MBJ,theflightsfare.co.uk,airport,false,*,*,false
SDQ,MEC,theflightsfare.co.uk,airport,false,*,*,false
SDQ,MEX,theflightsfare.co.uk,airport,false,*,*,false
SDQ,MGA,theflightsfare.co.uk,airport,false,*,*,false
SDQ,MID,theflightsfare.co.uk,airport,false,*,*,false
SDQ,MTY,theflightsfare.co.uk,airport,false,*,*,false
SDQ,MVD,theflightsfare.co.uk,airport,false,*,*,false
SDQ,MZT,theflightsfare.co.uk,airport,false,*,*,false
SDQ,NAS,theflightsfare.co.uk,airport,false,*,*,false
SDQ,NLU,theflightsfare.co.uk,airport,false,*,*,false
SDQ,OAX,theflightsfare.co.uk,airport,false,*,*,false
SDQ,PAP,theflightsfare.co.uk,airport,false,*,*,false
MCO,GEO,theflightsfare.co.uk,airport,false,*,*,false
ORD,PEI,theflightsfare.co.uk,airport,false,*,*,false
MCO,SVD,theflightsfare.co.uk,airport,false,*,*,false
MCO,GND,theflightsfare.co.uk,airport,false,*,*,false
MCO,CUR,theflightsfare.co.uk,airport,false,*,*,false
MCO,PEI,theflightsfare.co.uk,airport,false,*,*,false
SDQ,TPA,theflightsfare.co.uk,airport,false,*,*,false
SDQ,AUS,theflightsfare.co.uk,airport,false,*,*,false
SDQ,BNA,theflightsfare.co.uk,airport,false,*,*,false
MCO,MZT,theflightsfare.co.uk,airport,false,*,*,false
ORD,UVF,theflightsfare.co.uk,airport,false,*,*,false
ORD,BON,theflightsfare.co.uk,airport,false,*,*,false
ORD,BDA,theflightsfare.co.uk,airport,false,*,*,false
BWI,OAX,theflightsfare.co.uk,airport,false,*,*,false
BWI,HUX,theflightsfare.co.uk,airport,false,*,*,false
MIA,VLN,theflightsfare.co.uk,airport,false,*,*,false
BOG,FLN,theflightsfare.co.uk,airport,false,*,*,false
BOG,BSB,theflightsfare.co.uk,airport,false,*,*,false
LAS,YEG,theflightsfare.co.uk,airport,false,*,*,false
MIA,UVF,theflightsfare.co.uk,airport,false,*,*,false
MIA,BON,theflightsfare.co.uk,airport,false,*,*,false
DFW,DPS,theflightsfare.co.uk,airport,false,*,*,false
DFW,CGK,theflightsfare.co.uk,airport,false,*,*,false
DFW,SIN,theflightsfare.co.uk,airport,false,*,*,false
DFW,BKK,theflightsfare.co.uk,airport,false,*,*,false
DFW,KUL,theflightsfare.co.uk,airport,false,*,*,false
DFW,HKT,theflightsfare.co.uk,airport,false,*,*,false
DFW,SGN,theflightsfare.co.uk,airport,false,*,*,false
DFW,MNL,theflightsfare.co.uk,airport,false,*,*,false
DFW,HAK,theflightsfare.co.uk,airport,false,*,*,false
DFW,HAN,theflightsfare.co.uk,airport,false,*,*,false
DFW,SZX,theflightsfare.co.uk,airport,false,*,*,false
DFW,CAN,theflightsfare.co.uk,airport,false,*,*,false
DFW,XMN,theflightsfare.co.uk,airport,false,*,*,false
DFW,TPE,theflightsfare.co.uk,airport,false,*,*,false
DFW,CKG,theflightsfare.co.uk,airport,false,*,*,false
DFW,TFU,theflightsfare.co.uk,airport,false,*,*,false
DFW,WUH,theflightsfare.co.uk,airport,false,*,*,false
DFW,NKG,theflightsfare.co.uk,airport,false,*,*,false
DFW,CGO,theflightsfare.co.uk,airport,false,*,*,false
DFW,TNA,theflightsfare.co.uk,airport,false,*,*,false
DFW,TAO,theflightsfare.co.uk,airport,false,*,*,false
DFW,PEK,theflightsfare.co.uk,airport,false,*,*,false
DFW,ICN,theflightsfare.co.uk,airport,false,*,*,false
DFW,CMB,theflightsfare.co.uk,airport,false,*,*,false
DFW,BLR,theflightsfare.co.uk,airport,false,*,*,false
DFW,DEL,theflightsfare.co.uk,airport,false,*,*,false
DFW,DXB,theflightsfare.co.uk,airport,false,*,*,false
DFW,AUH,theflightsfare.co.uk,airport,false,*,*,false
DFW,DOH,theflightsfare.co.uk,airport,false,*,*,false
DFW,RUH,theflightsfare.co.uk,airport,false,*,*,false
DFW,BSB,theflightsfare.co.uk,airport,false,*,*,false
DFW,MAO,theflightsfare.co.uk,airport,false,*,*,false
DFW,HYD,theflightsfare.co.uk,airport,false,*,*,false
DFW,COK,theflightsfare.co.uk,airport,false,*,*,false
DFW,BOM,theflightsfare.co.uk,airport,false,*,*,false
DFW,AMD,theflightsfare.co.uk,airport,false,*,*,false
DFW,MAA,theflightsfare.co.uk,airport,false,*,*,false
DFW,MLE,theflightsfare.co.uk,airport,false,*,*,false
DFW,CCU,theflightsfare.co.uk,airport,false,*,*,false
DFW,DAC,theflightsfare.co.uk,airport,false,*,*,false
DFW,KTM,theflightsfare.co.uk,airport,false,*,*,false
DFW,TAS,theflightsfare.co.uk,airport,false,*,*,false
DFW,MCT,theflightsfare.co.uk,airport,false,*,*,false
DFW,SHJ,theflightsfare.co.uk,airport,false,*,*,false
DFW,BAH,theflightsfare.co.uk,airport,false,*,*,false
DFW,DMM,theflightsfare.co.uk,airport,false,*,*,false
DFW,MED,theflightsfare.co.uk,airport,false,*,*,false
DFW,KWI,theflightsfare.co.uk,airport,false,*,*,false
DFW,THR,theflightsfare.co.uk,airport,false,*,*,false
DFW,MHD,theflightsfare.co.uk,airport,false,*,*,false
DFW,ALA,theflightsfare.co.uk,airport,false,*,*,false
DFW,FRU,theflightsfare.co.uk,airport,false,*,*,false
DFW,GYD,theflightsfare.co.uk,airport,false,*,*,false
DFW,EVN,theflightsfare.co.uk,airport,false,*,*,false
DFW,TBS,theflightsfare.co.uk,airport,false,*,*,false
DFW,AMM,theflightsfare.co.uk,airport,false,*,*,false
DFW,JED,theflightsfare.co.uk,airport,false,*,*,false
DFW,ABV,theflightsfare.co.uk,airport,false,*,*,false
DFW,SID,theflightsfare.co.uk,airport,false,*,*,false
DFW,ADD,theflightsfare.co.uk,airport,false,*,*,false
DFW,TNR,theflightsfare.co.uk,airport,false,*,*,false
DFW,RGN,theflightsfare.co.uk,airport,false,*,*,false
DFW,SUB,theflightsfare.co.uk,airport,false,*,*,false
DFW,UPG,theflightsfare.co.uk,airport,false,*,*,false
DFW,CEB,theflightsfare.co.uk,airport,false,*,*,false
DFW,BME,theflightsfare.co.uk,airport,false,*,*,false
DFW,NAN,theflightsfare.co.uk,airport,false,*,*,false
DFW,PPT,theflightsfare.co.uk,airport,false,*,*,false
DFW,KOA,theflightsfare.co.uk,airport,false,*,*,false
DFW,OGG,theflightsfare.co.uk,airport,false,*,*,false
DFW,LIH,theflightsfare.co.uk,airport,false,*,*,false
DFW,KWA,theflightsfare.co.uk,airport,false,*,*,false
DFW,MAJ,theflightsfare.co.uk,airport,false,*,*,false
DFW,GUM,theflightsfare.co.uk,airport,false,*,*,false
DFW,OKA,theflightsfare.co.uk,airport,false,*,*,false
DFW,FUK,theflightsfare.co.uk,airport,false,*,*,false
DFW,HIN,theflightsfare.co.uk,airport,false,*,*,false
DFW,IST,theflightsfare.co.uk,airport,false,*,*,false
DFW,LGW,theflightsfare.co.uk,airport,false,*,*,false
DFW,MUC,theflightsfare.co.uk,airport,false,*,*,false
DFW,MOW,theflightsfare.co.uk,airport,false,*,*,false
DFW,PMI,theflightsfare.co.uk,airport,false,*,*,false
DFW,VIE,theflightsfare.co.uk,airport,false,*,*,false
DFW,ZRH,theflightsfare.co.uk,airport,false,*,*,false
DFW,STN,theflightsfare.co.uk,airport,false,*,*,false
DFW,MXP,theflightsfare.co.uk,airport,false,*,*,false
DFW,OSL,theflightsfare.co.uk,airport,false,*,*,false
DFW,BER,theflightsfare.co.uk,airport,false,*,*,false
DFW,AGP,theflightsfare.co.uk,airport,false,*,*,false
DFW,ARN,theflightsfare.co.uk,airport,false,*,*,false
DFW,LED,theflightsfare.co.uk,airport,false,*,*,false
DFW,BUH,theflightsfare.co.uk,airport,false,*,*,false
DFW,PRG,theflightsfare.co.uk,airport,false,*,*,false
DFW,HAM,theflightsfare.co.uk,airport,false,*,*,false
DFW,NAP,theflightsfare.co.uk,airport,false,*,*,false
DFW,BHX,theflightsfare.co.uk,airport,false,*,*,false
DFW,MLA,theflightsfare.co.uk,airport,false,*,*,false
DFW,SOF,theflightsfare.co.uk,airport,false,*,*,false
DFW,GLA,theflightsfare.co.uk,airport,false,*,*,false
DFW,RIX,theflightsfare.co.uk,airport,false,*,*,false
DFW,BFS,theflightsfare.co.uk,airport,false,*,*,false
DFW,BNE,theflightsfare.co.uk,airport,false,*,*,false
DFW,MEL,theflightsfare.co.uk,airport,false,*,*,false
DFW,PER,theflightsfare.co.uk,airport,false,*,*,false
DFW,ADL,theflightsfare.co.uk,airport,false,*,*,false
DFW,CBR,theflightsfare.co.uk,airport,false,*,*,false
DFW,CNS,theflightsfare.co.uk,airport,false,*,*,false
DFW,AKL,theflightsfare.co.uk,airport,false,*,*,false
DFW,WLG,theflightsfare.co.uk,airport,false,*,*,false
DFW,CHC,theflightsfare.co.uk,airport,false,*,*,false
DFW,ZQN,theflightsfare.co.uk,airport,false,*,*,false
DFW,DRW,theflightsfare.co.uk,airport,false,*,*,false
DFW,OOL,theflightsfare.co.uk,airport,false,*,*,false
DFW,TSV,theflightsfare.co.uk,airport,false,*,*,false
DFW,HBA,theflightsfare.co.uk,airport,false,*,*,false
DFW,BKI,theflightsfare.co.uk,airport,false,*,*,false
DFW,CNX,theflightsfare.co.uk,airport,false,*,*,false
DFW,VTE,theflightsfare.co.uk,airport,false,*,*,false
DFW,ZUH,theflightsfare.co.uk,airport,false,*,*,false
DFW,SYX,theflightsfare.co.uk,airport,false,*,*,false
DFW,JHG,theflightsfare.co.uk,airport,false,*,*,false
DFW,FOC,theflightsfare.co.uk,airport,false,*,*,false
DFW,JJN,theflightsfare.co.uk,airport,false,*,*,false
JFK,DPS,theflightsfare.co.uk,airport,false,*,*,false
JFK,CGK,theflightsfare.co.uk,airport,false,*,*,false
JFK,SIN,theflightsfare.co.uk,airport,false,*,*,false
JFK,BKK,theflightsfare.co.uk,airport,false,*,*,false
JFK,KUL,theflightsfare.co.uk,airport,false,*,*,false
JFK,HKT,theflightsfare.co.uk,airport,false,*,*,false
JFK,SGN,theflightsfare.co.uk,airport,false,*,*,false
JFK,MNL,theflightsfare.co.uk,airport,false,*,*,false
JFK,HAK,theflightsfare.co.uk,airport,false,*,*,false
JFK,HAN,theflightsfare.co.uk,airport,false,*,*,false
JFK,SZX,theflightsfare.co.uk,airport,false,*,*,false
JFK,CAN,theflightsfare.co.uk,airport,false,*,*,false
JFK,XMN,theflightsfare.co.uk,airport,false,*,*,false
JFK,TPE,theflightsfare.co.uk,airport,false,*,*,false
JFK,CKG,theflightsfare.co.uk,airport,false,*,*,false
JFK,TFU,theflightsfare.co.uk,airport,false,*,*,false
JFK,WUH,theflightsfare.co.uk,airport,false,*,*,false
JFK,NKG,theflightsfare.co.uk,airport,false,*,*,false
JFK,CGO,theflightsfare.co.uk,airport,false,*,*,false
JFK,TNA,theflightsfare.co.uk,airport,false,*,*,false
JFK,TAO,theflightsfare.co.uk,airport,false,*,*,false
JFK,PEK,theflightsfare.co.uk,airport,false,*,*,false
JFK,ICN,theflightsfare.co.uk,airport,false,*,*,false
JFK,CMB,theflightsfare.co.uk,airport,false,*,*,false
JFK,BLR,theflightsfare.co.uk,airport,false,*,*,false
JFK,DEL,theflightsfare.co.uk,airport,false,*,*,false
JFK,DXB,theflightsfare.co.uk,airport,false,*,*,false
JFK,AUH,theflightsfare.co.uk,airport,false,*,*,false
JFK,DOH,theflightsfare.co.uk,airport,false,*,*,false
JFK,RUH,theflightsfare.co.uk,airport,false,*,*,false
JFK,REC,theflightsfare.co.uk,airport,false,*,*,false
JFK,JFK,theflightsfare.co.uk,airport,false,*,*,false
JFK,HYD,theflightsfare.co.uk,airport,false,*,*,false
JFK,COK,theflightsfare.co.uk,airport,false,*,*,false
JFK,BOM,theflightsfare.co.uk,airport,false,*,*,false
JFK,AMD,theflightsfare.co.uk,airport,false,*,*,false
JFK,MAA,theflightsfare.co.uk,airport,false,*,*,false
JFK,MLE,theflightsfare.co.uk,airport,false,*,*,false
JFK,CCU,theflightsfare.co.uk,airport,false,*,*,false
JFK,DAC,theflightsfare.co.uk,airport,false,*,*,false
JFK,KTM,theflightsfare.co.uk,airport,false,*,*,false
JFK,TAS,theflightsfare.co.uk,airport,false,*,*,false
JFK,MCT,theflightsfare.co.uk,airport,false,*,*,false
JFK,SHJ,theflightsfare.co.uk,airport,false,*,*,false
JFK,BAH,theflightsfare.co.uk,airport,false,*,*,false
JFK,DMM,theflightsfare.co.uk,airport,false,*,*,false
JFK,MED,theflightsfare.co.uk,airport,false,*,*,false
JFK,KWI,theflightsfare.co.uk,airport,false,*,*,false
JFK,THR,theflightsfare.co.uk,airport,false,*,*,false
JFK,MHD,theflightsfare.co.uk,airport,false,*,*,false
JFK,ALA,theflightsfare.co.uk,airport,false,*,*,false
JFK,FRU,theflightsfare.co.uk,airport,false,*,*,false
JFK,GYD,theflightsfare.co.uk,airport,false,*,*,false
JFK,EVN,theflightsfare.co.uk,airport,false,*,*,false
JFK,TBS,theflightsfare.co.uk,airport,false,*,*,false
JFK,AMM,theflightsfare.co.uk,airport,false,*,*,false
JFK,JED,theflightsfare.co.uk,airport,false,*,*,false
JFK,ABV,theflightsfare.co.uk,airport,false,*,*,false
JFK,SID,theflightsfare.co.uk,airport,false,*,*,false
JFK,ADD,theflightsfare.co.uk,airport,false,*,*,false
JFK,TNR,theflightsfare.co.uk,airport,false,*,*,false
JFK,RGN,theflightsfare.co.uk,airport,false,*,*,false
JFK,SUB,theflightsfare.co.uk,airport,false,*,*,false
JFK,UPG,theflightsfare.co.uk,airport,false,*,*,false
JFK,CEB,theflightsfare.co.uk,airport,false,*,*,false
JFK,BME,theflightsfare.co.uk,airport,false,*,*,false
JFK,NAN,theflightsfare.co.uk,airport,false,*,*,false
JFK,PPT,theflightsfare.co.uk,airport,false,*,*,false
JFK,KOA,theflightsfare.co.uk,airport,false,*,*,false
JFK,OGG,theflightsfare.co.uk,airport,false,*,*,false
JFK,LIH,theflightsfare.co.uk,airport,false,*,*,false
JFK,KWA,theflightsfare.co.uk,airport,false,*,*,false
JFK,MAJ,theflightsfare.co.uk,airport,false,*,*,false
JFK,GUM,theflightsfare.co.uk,airport,false,*,*,false
JFK,OKA,theflightsfare.co.uk,airport,false,*,*,false
JFK,FUK,theflightsfare.co.uk,airport,false,*,*,false
JFK,HIN,theflightsfare.co.uk,airport,false,*,*,false
JFK,IST,theflightsfare.co.uk,airport,false,*,*,false
JFK,LGW,theflightsfare.co.uk,airport,false,*,*,false
JFK,MUC,theflightsfare.co.uk,airport,false,*,*,false
JFK,MOW,theflightsfare.co.uk,airport,false,*,*,false
JFK,PMI,theflightsfare.co.uk,airport,false,*,*,false
JFK,VIE,theflightsfare.co.uk,airport,false,*,*,false
JFK,ZRH,theflightsfare.co.uk,airport,false,*,*,false
JFK,STN,theflightsfare.co.uk,airport,false,*,*,false
JFK,MXP,theflightsfare.co.uk,airport,false,*,*,false
JFK,OSL,theflightsfare.co.uk,airport,false,*,*,false
JFK,BER,theflightsfare.co.uk,airport,false,*,*,false
JFK,AGP,theflightsfare.co.uk,airport,false,*,*,false
JFK,ARN,theflightsfare.co.uk,airport,false,*,*,false
JFK,LED,theflightsfare.co.uk,airport,false,*,*,false
JFK,BUH,theflightsfare.co.uk,airport,false,*,*,false
JFK,PRG,theflightsfare.co.uk,airport,false,*,*,false
JFK,HAM,theflightsfare.co.uk,airport,false,*,*,false
JFK,NAP,theflightsfare.co.uk,airport,false,*,*,false
JFK,BHX,theflightsfare.co.uk,airport,false,*,*,false
JFK,MLA,theflightsfare.co.uk,airport,false,*,*,false
JFK,SOF,theflightsfare.co.uk,airport,false,*,*,false
JFK,GLA,theflightsfare.co.uk,airport,false,*,*,false
JFK,RIX,theflightsfare.co.uk,airport,false,*,*,false
JFK,BFS,theflightsfare.co.uk,airport,false,*,*,false
JFK,BNE,theflightsfare.co.uk,airport,false,*,*,false
JFK,MEL,theflightsfare.co.uk,airport,false,*,*,false
JFK,PER,theflightsfare.co.uk,airport,false,*,*,false
JFK,ADL,theflightsfare.co.uk,airport,false,*,*,false
JFK,CBR,theflightsfare.co.uk,airport,false,*,*,false
JFK,CNS,theflightsfare.co.uk,airport,false,*,*,false
JFK,AKL,theflightsfare.co.uk,airport,false,*,*,false
JFK,WLG,theflightsfare.co.uk,airport,false,*,*,false
JFK,CHC,theflightsfare.co.uk,airport,false,*,*,false
JFK,ZQN,theflightsfare.co.uk,airport,false,*,*,false
JFK,DRW,theflightsfare.co.uk,airport,false,*,*,false
JFK,OOL,theflightsfare.co.uk,airport,false,*,*,false
JFK,TSV,theflightsfare.co.uk,airport,false,*,*,false
JFK,HBA,theflightsfare.co.uk,airport,false,*,*,false
JFK,BKI,theflightsfare.co.uk,airport,false,*,*,false
JFK,CNX,theflightsfare.co.uk,airport,false,*,*,false
JFK,VTE,theflightsfare.co.uk,airport,false,*,*,false
JFK,ZUH,theflightsfare.co.uk,airport,false,*,*,false
JFK,SYX,theflightsfare.co.uk,airport,false,*,*,false
JFK,JHG,theflightsfare.co.uk,airport,false,*,*,false
JFK,FOC,theflightsfare.co.uk,airport,false,*,*,false
JFK,JJN,theflightsfare.co.uk,airport,false,*,*,false
NYC,DPS,theflightsfare.co.uk,airport,false,*,*,false
NYC,CGK,theflightsfare.co.uk,airport,false,*,*,false
NYC,SIN,theflightsfare.co.uk,airport,false,*,*,false
NYC,BKK,theflightsfare.co.uk,airport,false,*,*,false
NYC,KUL,theflightsfare.co.uk,airport,false,*,*,false
NYC,HKT,theflightsfare.co.uk,airport,false,*,*,false
NYC,SGN,theflightsfare.co.uk,airport,false,*,*,false
NYC,MNL,theflightsfare.co.uk,airport,false,*,*,false
NYC,HAK,theflightsfare.co.uk,airport,false,*,*,false
NYC,HAN,theflightsfare.co.uk,airport,false,*,*,false
NYC,SZX,theflightsfare.co.uk,airport,false,*,*,false
NYC,CAN,theflightsfare.co.uk,airport,false,*,*,false
NYC,XMN,theflightsfare.co.uk,airport,false,*,*,false
NYC,TPE,theflightsfare.co.uk,airport,false,*,*,false
NYC,CKG,theflightsfare.co.uk,airport,false,*,*,false
NYC,TFU,theflightsfare.co.uk,airport,false,*,*,false
NYC,WUH,theflightsfare.co.uk,airport,false,*,*,false
NYC,NKG,theflightsfare.co.uk,airport,false,*,*,false
NYC,CGO,theflightsfare.co.uk,airport,false,*,*,false
NYC,TNA,theflightsfare.co.uk,airport,false,*,*,false
NYC,TAO,theflightsfare.co.uk,airport,false,*,*,false
NYC,PEK,theflightsfare.co.uk,airport,false,*,*,false
NYC,ICN,theflightsfare.co.uk,airport,false,*,*,false
NYC,KIX,theflightsfare.co.uk,airport,false,*,*,false
NYC,CMB,theflightsfare.co.uk,airport,false,*,*,false
NYC,BLR,theflightsfare.co.uk,airport,false,*,*,false
NYC,DEL,theflightsfare.co.uk,airport,false,*,*,false
NYC,DXB,theflightsfare.co.uk,airport,false,*,*,false
NYC,AUH,theflightsfare.co.uk,airport,false,*,*,false
NYC,DOH,theflightsfare.co.uk,airport,false,*,*,false
NYC,RUH,theflightsfare.co.uk,airport,false,*,*,false
NYC,JNB,theflightsfare.co.uk,airport,false,*,*,false
NYC,BSB,theflightsfare.co.uk,airport,false,*,*,false
NYC,FOR,theflightsfare.co.uk,airport,false,*,*,false
NYC,REC,theflightsfare.co.uk,airport,false,*,*,false
NYC,SXM,theflightsfare.co.uk,airport,false,*,*,false
NYC,HAV,theflightsfare.co.uk,airport,false,*,*,false
NYC,MTY,theflightsfare.co.uk,airport,false,*,*,false
NYC,CLT,theflightsfare.co.uk,airport,false,*,*,false
NYC,BNA,theflightsfare.co.uk,airport,false,*,*,false
NYC,PHL,theflightsfare.co.uk,airport,false,*,*,false
NYC,JFK,theflightsfare.co.uk,airport,false,*,*,false
NYC,EWR,theflightsfare.co.uk,airport,false,*,*,false
NYC,LGA,theflightsfare.co.uk,airport,false,*,*,false
NYC,BOS,theflightsfare.co.uk,airport,false,*,*,false
NYC,DTW,theflightsfare.co.uk,airport,false,*,*,false
NYC,YVR,theflightsfare.co.uk,airport,false,*,*,false
NYC,PDX,theflightsfare.co.uk,airport,false,*,*,false
NYC,MSP,theflightsfare.co.uk,airport,false,*,*,false
NYC,MDW,theflightsfare.co.uk,airport,false,*,*,false
NYC,YYC,theflightsfare.co.uk,airport,false,*,*,false
NYC,YOW,theflightsfare.co.uk,airport,false,*,*,false
NYC,YQB,theflightsfare.co.uk,airport,false,*,*,false
NYC,YEG,theflightsfare.co.uk,airport,false,*,*,false
NYC,YUL,theflightsfare.co.uk,airport,false,*,*,false
NYC,HYD,theflightsfare.co.uk,airport,false,*,*,false
NYC,COK,theflightsfare.co.uk,airport,false,*,*,false
NYC,BOM,theflightsfare.co.uk,airport,false,*,*,false
NYC,AMD,theflightsfare.co.uk,airport,false,*,*,false
NYC,MAA,theflightsfare.co.uk,airport,false,*,*,false
NYC,MLE,theflightsfare.co.uk,airport,false,*,*,false
NYC,CCU,theflightsfare.co.uk,airport,false,*,*,false
NYC,DAC,theflightsfare.co.uk,airport,false,*,*,false
NYC,KTM,theflightsfare.co.uk,airport,false,*,*,false
NYC,TAS,theflightsfare.co.uk,airport,false,*,*,false
NYC,MCT,theflightsfare.co.uk,airport,false,*,*,false
NYC,SHJ,theflightsfare.co.uk,airport,false,*,*,false
NYC,BAH,theflightsfare.co.uk,airport,false,*,*,false
NYC,DMM,theflightsfare.co.uk,airport,false,*,*,false
NYC,MED,theflightsfare.co.uk,airport,false,*,*,false
NYC,KWI,theflightsfare.co.uk,airport,false,*,*,false
NYC,THR,theflightsfare.co.uk,airport,false,*,*,false
NYC,MHD,theflightsfare.co.uk,airport,false,*,*,false
NYC,ALA,theflightsfare.co.uk,airport,false,*,*,false
NYC,FRU,theflightsfare.co.uk,airport,false,*,*,false
NYC,GYD,theflightsfare.co.uk,airport,false,*,*,false
NYC,EVN,theflightsfare.co.uk,airport,false,*,*,false
